run_id,strategy,seq_len,num_peers,replication,churn_rate,seed,token_block,layer_group_size,layer_block_size,decode_steps,chunks_per_step,decode_step_latency_ms_p50,decode_step_latency_ms_p95,decode_step_latency_ms_p99,chunk_get_latency_ms_p95,chunk_success_rate,decode_step_success_rate,timeout_rate,avg_hops_per_chunk,bytes_transferred_total,useful_bytes_total,bytes_overhead_ratio,storage_amplification,peer_utilization_p50,peer_utilization_p95,eviction_events_count,recovery_repair_events_count
run_00759,token_layer_group,128,128,3,0.05,9,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,3.0468,28835840,28835840,1.0,3.0,262144,655360.0,0,43
run_00760,token_layer_group,512,128,3,0.05,0,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8056,115343360,115343360,1.0,3.0,524288.0,1684275.2,0,124
run_00761,token_layer_group,512,128,3,0.05,1,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.9125,115343360,115343360,1.0,3.0,524288,1572864.0,0,109
run_00762,token_layer_group,512,128,3,0.05,2,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6727,115343360,115343360,1.0,3.0,524288.0,2293760.0,0,157
run_00763,token_layer_group,512,128,3,0.05,3,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.783,115343360,115343360,1.0,3.0,524288.0,1710489.6,0,131
run_00764,token_layer_group,512,128,3,0.05,4,32,2,,5,176,4.45,5.45,6.45,4.0,1.0,1.0,0.0,2.9364,115343360,115343360,1.0,3.0,655360.0,1605632.0,0,131
run_00765,token_layer_group,512,128,3,0.05,5,32,2,,5,176,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5364,115343360,115343360,1.0,3.0,524288.0,1703936.0,0,120
run_00766,token_layer_group,512,128,3,0.05,6,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6932,115343360,115343360,1.0,3.0,524288.0,1723596.8,0,94
run_00767,token_layer_group,512,128,3,0.05,7,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.9506,115343360,115343360,1.0,3.0,524288,1861222.4,0,138
run_00768,token_layer_group,512,128,3,0.05,8,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.9236,115343360,115343360,1.0,3.0,524288,1572864.0,0,94
run_00769,token_layer_group,512,128,3,0.05,9,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6463,115343360,115343360,1.0,3.0,524288,1835008.0,0,137
run_00770,token_layer_group,1024,128,3,0.05,0,32,2,,5,352,4.45,5.45,6.45,4.0,1.0,1.0,0.0,2.7192,230686720,230686720,1.0,3.0,1048576,3106406.4,0,232
run_00771,token_layer_group,1024,128,3,0.05,1,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4387,230686720,230686720,1.0,3.0,1179648.0,3145728.0,0,250
run_00772,token_layer_group,1024,128,3,0.05,2,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3473,230686720,230686720,1.0,3.0,1179648.0,2883584.0,0,258
run_00773,token_layer_group,1024,128,3,0.05,3,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4785,230686720,230686720,1.0,3.0,1048576,2883584.0,0,225
run_00774,token_layer_group,1024,128,3,0.05,4,32,2,,5,352,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6699,230686720,230686720,1.0,3.0,1048576.0,3460300.8,0,223
run_00775,token_layer_group,1024,128,3,0.05,5,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3717,230686720,230686720,1.0,3.0,1048576,3866624.0,0,298
run_00776,token_layer_group,1024,128,3,0.05,6,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4487,230686720,230686720,1.0,3.0,1048576.0,4174643.2,0,250
run_00777,token_layer_group,1024,128,3,0.05,7,32,2,,5,352,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7627,230686720,230686720,1.0,3.0,1048576,4430233.6,0,297
run_00778,token_layer_group,1024,128,3,0.05,8,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4,230686720,230686720,1.0,3.0,1179648,3145728.0,0,285
run_00779,token_layer_group,1024,128,3,0.05,9,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5356,230686720,230686720,1.0,3.0,1245184.0,3407872.0,0,279
run_00780,token_layer_group,128,128,3,0.15,0,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,3.0856,28835840,28835840,1.0,3.0,262144.0,871628.8,0,99
run_00781,token_layer_group,128,128,3,0.15,1,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,3.177,28835840,28835840,1.0,3.0,262144,917504.0,0,94
run_00782,token_layer_group,128,128,3,0.15,2,32,2,,5,44,4.45,5.45,5.45,4.0,0.995455,0.8,0.004545,3.1588,28704768,28835840,0.995455,3.0,262144.0,714342.4,0,108
run_00783,token_layer_group,128,128,3,0.15,3,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,3.1545,28835840,28835840,1.0,3.0,262144.0,727449.6,0,96
run_00784,token_layer_group,128,128,3,0.15,4,32,2,,5,44,4.45,5.45,6.45,4.0,1.0,1.0,0.0,3,28835840,28835840,1.0,3.0,262144,786432.0,0,91
run_00785,token_layer_group,128,128,3,0.15,5,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.96,28835840,28835840,1.0,3.0,262144,786432.0,0,85
run_00786,token_layer_group,128,128,3,0.15,6,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.9422,28835840,28835840,1.0,3.0,262144.0,786432.0,0,86
run_00787,token_layer_group,128,128,3,0.15,7,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,3.1166,28835840,28835840,1.0,3.0,262144,851968.0,0,100
run_00788,token_layer_group,128,128,3,0.15,8,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8455,28835840,28835840,1.0,3.0,262144,825753.6,0,99
run_00789,token_layer_group,128,128,3,0.15,9,32,2,,5,44,4.45,5.45,5.45,4.0,1.0,1.0,0.0,3.1588,28835840,28835840,1.0,3.0,262144,655360.0,0,79
run_00790,token_layer_group,512,128,3,0.15,0,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7607,115343360,115343360,1.0,3.0,786432.0,2490368.0,0,404
run_00791,token_layer_group,512,128,3,0.15,1,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.825,115343360,115343360,1.0,3.0,786432.0,2228224.0,0,396
run_00792,token_layer_group,512,128,3,0.15,2,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6341,115343360,115343360,1.0,3.0,655360.0,2903244.8,0,376
run_00793,token_layer_group,512,128,3,0.15,3,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7477,115343360,115343360,1.0,3.0,786432.0,2451046.4,0,371
run_00794,token_layer_group,512,128,3,0.15,4,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7784,115343360,115343360,1.0,3.0,786432.0,2477260.8,0,415
run_00795,token_layer_group,512,128,3,0.15,5,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6727,115343360,115343360,1.0,3.0,655360,2726297.6,0,391
run_00796,token_layer_group,512,128,3,0.15,6,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.7284,115343360,115343360,1.0,3.0,655360.0,2614886.4,0,314
run_00797,token_layer_group,512,128,3,0.15,7,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.8194,115343360,115343360,1.0,3.0,786432,2228224,0,364
run_00798,token_layer_group,512,128,3,0.15,8,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6719,115343360,115343360,1.0,3.0,786432.0,2601779.2,0,454
run_00799,token_layer_group,512,128,3,0.15,9,32,2,,5,176,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.6807,115343360,115343360,1.0,3.0,786432,2490368,0,358
run_00800,token_layer_group,1024,128,3,0.15,0,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.5085,230686720,230686720,1.0,3.0,1441792,4849664.0,0,761
run_00801,token_layer_group,1024,128,3,0.15,1,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3616,230686720,230686720,1.0,3.0,1376256.0,4685824.0,0,688
run_00802,token_layer_group,1024,128,3,0.15,2,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2873,230686720,230686720,1.0,3.0,1376256.0,4554752.0,0,683
run_00803,token_layer_group,1024,128,3,0.15,3,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4217,230686720,230686720,1.0,3.0,1376256.0,4489216.0,0,651
run_00804,token_layer_group,1024,128,3,0.15,4,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.3773,230686720,230686720,1.0,3.0,1441792.0,4718592.0,0,796
run_00805,token_layer_group,1024,128,3,0.15,5,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4068,230686720,230686720,1.0,3.0,1310720.0,4626841.6,0,730
run_00806,token_layer_group,1024,128,3,0.15,6,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.413,230686720,230686720,1.0,3.0,1572864,4849664.0,0,808
run_00807,token_layer_group,1024,128,3,0.15,7,32,2,,5,352,4.45,5.45,5.45,4.0,1.0,1.0,0.0,2.565,230686720,230686720,1.0,3.0,1310720.0,4718592.0,0,717
run_00808,token_layer_group,1024,128,3,0.15,8,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.2817,230686720,230686720,1.0,3.0,1703936,4810342.4,0,752
run_00809,token_layer_group,1024,128,3,0.15,9,32,2,,5,352,3.45,5.45,5.45,4.0,1.0,1.0,0.0,2.4801,230686720,230686720,1.0,3.0,1572864,4718592.0,0,750
run_00810,token_layer_group,128,32,1,0.0,0,32,4,,5,24,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.925,28835840,28835840,1.0,1.0,262144.0,924057.6,0,0
run_00811,token_layer_group,128,32,1,0.0,1,32,4,,5,24,4.45,5.7,6.7,3.0,1.0,1.0,0.0,1.9583,28835840,28835840,1.0,1.0,262144,681574.4,0,0
run_00812,token_layer_group,128,32,1,0.0,2,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0417,28835840,28835840,1.0,1.0,262144,786432.0,0,0
run_00813,token_layer_group,128,32,1,0.0,3,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.275,28835840,28835840,1.0,1.0,262144.0,786432.0,0,0
run_00814,token_layer_group,128,32,1,0.0,4,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.3083,28835840,28835840,1.0,1.0,262144.0,786432.0,0,0
run_00815,token_layer_group,128,32,1,0.0,5,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0083,28835840,28835840,1.0,1.0,262144,956825.6,0,0
run_00816,token_layer_group,128,32,1,0.0,6,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.3917,28835840,28835840,1.0,1.0,262144.0,786432.0,0,0
run_00817,token_layer_group,128,32,1,0.0,7,32,4,,5,24,5.075,5.7,6.51,3.0,1.0,1.0,0.0,2.4667,28835840,28835840,1.0,1.0,262144,786432.0,0,0
run_00818,token_layer_group,128,32,1,0.0,8,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0667,28835840,28835840,1.0,1.0,262144,943718.4,0,0
run_00819,token_layer_group,128,32,1,0.0,9,32,4,,5,24,4.7,5.7,6.51,3.0,1.0,1.0,0.0,2.0417,28835840,28835840,1.0,1.0,262144.0,786432.0,0,0
run_00820,token_layer_group,512,32,1,0.0,0,32,4,,5,96,3.7,5.7,6.7,3.0,1.0,1.0,0.0,1.7583,115343360,115343360,1.0,1.0,589824.0,1992294.4,0,0
run_00821,token_layer_group,512,32,1,0.0,1,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9333,115343360,115343360,1.0,1.0,786432,1651507.2,0,0
run_00822,token_layer_group,512,32,1,0.0,2,32,4,,5,96,4.7,5.7,5.7,3.0,0.989583,0.0,0.010417,1.9812,114032640,115343360,0.988636,1.0,786432,2057830.4,0,0
run_00823,token_layer_group,512,32,1,0.0,3,32,4,,5,96,4.45,5.7,5.91,3.0,1.0,1.0,0.0,1.8458,115343360,115343360,1.0,1.0,524288,2228224.0,0,0
run_00824,token_layer_group,512,32,1,0.0,4,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0604,115343360,115343360,1.0,1.0,524288,2044723.2,0,0
run_00825,token_layer_group,512,32,1,0.0,5,32,4,,5,96,3.7,5.7,6.7,3.0,1.0,1.0,0.0,1.8271,115343360,115343360,1.0,1.0,786432,1520435.2,0,0
run_00826,token_layer_group,512,32,1,0.0,6,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.1292,115343360,115343360,1.0,1.0,786432,1389363.2,0,0
run_00827,token_layer_group,512,32,1,0.0,7,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.2833,115343360,115343360,1.0,1.0,589824.0,1789132.8,0,0
run_00828,token_layer_group,512,32,1,0.0,8,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7833,115343360,115343360,1.0,1.0,524288,2188902.4,0,0
run_00829,token_layer_group,512,32,1,0.0,9,32,4,,5,96,4.7,5.7,6.7,3.0,1.0,1.0,0.0,1.925,115343360,115343360,1.0,1.0,655360,1441792.0,0,0
run_00830,token_layer_group,1024,32,1,0.0,0,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.6604,230686720,230686720,1.0,1.0,1179648.0,3119513.6,0,0
run_00831,token_layer_group,1024,32,1,0.0,1,32,4,,5,192,3.7,4.7,5.7,2.0,1.0,1.0,0.0,1.6219,230686720,230686720,1.0,1.0,1310720.0,3145728.0,0,0
run_00832,token_layer_group,1024,32,1,0.0,2,32,4,,5,192,4.575,5.7,6.7,3.0,1.0,1.0,0.0,1.7885,230686720,230686720,1.0,1.0,1638400.0,3014656.0,0,0
run_00833,token_layer_group,1024,32,1,0.0,3,32,4,,5,192,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7521,230686720,230686720,1.0,1.0,1507328.0,2883584.0,0,0
run_00834,token_layer_group,1024,32,1,0.0,4,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8156,230686720,230686720,1.0,1.0,1179648,2883584.0,0,0
run_00835,token_layer_group,1024,32,1,0.0,5,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8656,230686720,230686720,1.0,1.0,1310720.0,3519283.2,0,0
run_00836,token_layer_group,1024,32,1,0.0,6,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9458,230686720,230686720,1.0,1.0,1310720,3866624.0,0,0
run_00837,token_layer_group,1024,32,1,0.0,7,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0177,230686720,230686720,1.0,1.0,1441792.0,3434086.4,0,0
run_00838,token_layer_group,1024,32,1,0.0,8,32,4,,5,192,3.7,4.7,5.7,2.0,1.0,1.0,0.0,1.5625,230686720,230686720,1.0,1.0,1114112.0,3801088.0,0,0
run_00839,token_layer_group,1024,32,1,0.0,9,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8104,230686720,230686720,1.0,1.0,1179648.0,3355443.2,0,0
run_00840,token_layer_group,128,32,1,0.05,0,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9833,28835840,28835840,1.0,1.0,262144,865075.2,0,4
run_00841,token_layer_group,128,32,1,0.05,1,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.175,28835840,28835840,1.0,1.0,262144.0,675020.8,0,2
run_00842,token_layer_group,128,32,1,0.05,2,32,4,,5,24,4.7,5.7,6.51,3.0,1.0,1.0,0.0,2.15,28835840,28835840,1.0,1.0,262144.0,819200.0,0,4
run_00843,token_layer_group,128,32,1,0.05,3,32,4,,5,24,4.7,5.7,6.51,3.0,1.0,1.0,0.0,2.3333,28835840,28835840,1.0,1.0,262144.0,786432.0,0,2
run_00844,token_layer_group,128,32,1,0.05,4,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.1167,28835840,28835840,1.0,1.0,262144.0,1009254.4,0,3
run_00845,token_layer_group,128,32,1,0.05,5,32,4,,5,24,4.7,5.7,6.51,3.0,1.0,1.0,0.0,2.1667,28835840,28835840,1.0,1.0,262144,943718.4,0,7
run_00846,token_layer_group,128,32,1,0.05,6,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.425,28835840,28835840,1.0,1.0,262144,786432.0,0,6
run_00847,token_layer_group,128,32,1,0.05,7,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.1667,28835840,28835840,1.0,1.0,262144.0,884736.0,0,4
run_00848,token_layer_group,128,32,1,0.05,8,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.3583,28835840,28835840,1.0,1.0,327680.0,1081344.0,0,8
run_00849,token_layer_group,128,32,1,0.05,9,32,4,,5,24,4.7,5.7,6.51,3.0,1.0,1.0,0.0,2.025,28835840,28835840,1.0,1.0,262144,865075.2,0,4
run_00850,token_layer_group,512,32,1,0.05,0,32,4,,5,96,3.7,5.7,6.7,3.0,1.0,1.0,0.0,1.7583,115343360,115343360,1.0,1.0,786432.0,1992294.4,0,13
run_00851,token_layer_group,512,32,1,0.05,1,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7417,115343360,115343360,1.0,1.0,655360,2162688.0,0,20
run_00852,token_layer_group,512,32,1,0.05,2,32,4,,5,96,4.7,5.7,5.7,3.0,0.989583,0.0,0.010417,1.9708,114032640,115343360,0.988636,1.0,851968.0,2038169.6,0,12
run_00853,token_layer_group,512,32,1,0.05,3,32,4,,5,96,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7396,115343360,115343360,1.0,1.0,655360,3696230.4,0,42
run_00854,token_layer_group,512,32,1,0.05,4,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.0354,115343360,115343360,1.0,1.0,786432,2700083.2,0,27
run_00855,token_layer_group,512,32,1,0.05,5,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7354,115343360,115343360,1.0,1.0,786432.0,2877030.4,0,23
run_00856,token_layer_group,512,32,1,0.05,6,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.1125,115343360,115343360,1.0,1.0,851968.0,1382809.6,0,11
run_00857,token_layer_group,512,32,1,0.05,7,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.8958,115343360,115343360,1.0,1.0,786432.0,2300313.6,0,20
run_00858,token_layer_group,512,32,1,0.05,8,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7937,115343360,115343360,1.0,1.0,720896.0,2313420.8,0,18
run_00859,token_layer_group,512,32,1,0.05,9,32,4,,5,96,4.7,5.7,6.7,3.0,1.0,1.0,0.0,1.9604,115343360,115343360,1.0,1.0,851968.0,1428684.8,0,11
run_00860,token_layer_group,1024,32,1,0.05,0,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8177,230686720,230686720,1.0,1.0,1441792.0,3584819.2,0,31
run_00861,token_layer_group,1024,32,1,0.05,1,32,4,,5,192,3.7,4.7,5.7,2.0,1.0,1.0,0.0,1.3885,230686720,230686720,1.0,1.0,1310720,4587520.0,0,37
run_00862,token_layer_group,1024,32,1,0.05,2,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.6271,230686720,230686720,1.0,1.0,1638400.0,4056678.4,0,37
run_00863,token_layer_group,1024,32,1,0.05,3,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7146,230686720,230686720,1.0,1.0,1703936.0,4174643.2,0,45
run_00864,token_layer_group,1024,32,1,0.05,4,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7583,230686720,230686720,1.0,1.0,1441792,4587520.0,0,45
run_00865,token_layer_group,1024,32,1,0.05,5,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8229,230686720,230686720,1.0,1.0,1376256.0,4580966.4,0,47
run_00866,token_layer_group,1024,32,1,0.05,6,32,4,,5,192,3.7,4.7,5.7,3.0,1.0,1.0,0.0,1.6427,230686720,230686720,1.0,1.0,1310720,3866624.0,0,28
run_00867,token_layer_group,1024,32,1,0.05,7,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9156,230686720,230686720,1.0,1.0,1638400.0,4174643.2,0,36
run_00868,token_layer_group,1024,32,1,0.05,8,32,4,,5,192,3.7,4.7,4.7,2.0,1.0,1.0,0.0,1.5917,230686720,230686720,1.0,1.0,1179648,4194304.0,0,38
run_00869,token_layer_group,1024,32,1,0.05,9,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7781,230686720,230686720,1.0,1.0,1441792.0,4757913.6,0,40
run_00870,token_layer_group,128,32,1,0.15,0,32,4,,5,24,4.575,5.7,5.7,3.0,1.0,1.0,0.0,1.9583,28835840,28835840,1.0,1.0,262144,1074790.4,0,10
run_00871,token_layer_group,128,32,1,0.15,1,32,4,,5,24,5.7,5.7,5.7,3.0,1.0,1.0,0.0,2.3417,28835840,28835840,1.0,1.0,262144,1179648,0,21
run_00872,token_layer_group,128,32,1,0.15,2,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.3333,28835840,28835840,1.0,1.0,393216,786432,0,14
run_00873,token_layer_group,128,32,1,0.15,3,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.2417,28835840,28835840,1.0,1.0,524288,1258291.2,0,26
run_00874,token_layer_group,128,32,1,0.15,4,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.175,28835840,28835840,1.0,1.0,262144.0,956825.6,0,7
run_00875,token_layer_group,128,32,1,0.15,5,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.1667,28835840,28835840,1.0,1.0,393216.0,1166540.8,0,29
run_00876,token_layer_group,128,32,1,0.15,6,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.175,28835840,28835840,1.0,1.0,262144,786432,0,13
run_00877,token_layer_group,128,32,1,0.15,7,32,4,,5,24,5.7,5.7,5.7,3.0,1.0,1.0,0.0,2.5083,28835840,28835840,1.0,1.0,262144,851968.0,0,13
run_00878,token_layer_group,128,32,1,0.15,8,32,4,,5,24,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.3167,28835840,28835840,1.0,1.0,262144,1061683.2,0,15
run_00879,token_layer_group,128,32,1,0.15,9,32,4,,5,24,4.7,5.7,5.7,3.0,1.0,1.0,0.0,2.25,28835840,28835840,1.0,1.0,262144,786432.0,0,14
run_00880,token_layer_group,512,32,1,0.15,0,32,4,,5,96,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.5083,115343360,115343360,1.0,1.0,983040.0,3774873.6,0,67
run_00881,token_layer_group,512,32,1,0.15,1,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.8417,115343360,115343360,1.0,1.0,1179648,2752512.0,0,77
run_00882,token_layer_group,512,32,1,0.15,2,32,4,,5,96,3.7,5.7,5.7,3.0,0.995833,0.6,0.004167,1.5208,114819072,115343360,0.995455,1.0,1048576.0,2621440.0,0,67
run_00883,token_layer_group,512,32,1,0.15,3,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9646,115343360,115343360,1.0,1.0,1048576,3604480.0,0,74
run_00884,token_layer_group,512,32,1,0.15,4,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.8667,115343360,115343360,1.0,1.0,1048576,2752512.0,0,68
run_00885,token_layer_group,512,32,1,0.15,5,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.9333,115343360,115343360,1.0,1.0,1048576,2949120.0,0,52
run_00886,token_layer_group,512,32,1,0.15,6,32,4,,5,96,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.6146,115343360,115343360,1.0,1.0,1179648.0,2621440.0,0,57
run_00887,token_layer_group,512,32,1,0.15,7,32,4,,5,96,4.45,5.7,5.7,3.0,1.0,1.0,0.0,1.7979,115343360,115343360,1.0,1.0,1048576.0,2359296.0,0,61
run_00888,token_layer_group,512,32,1,0.15,8,32,4,,5,96,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.6021,115343360,115343360,1.0,1.0,1048576,2595225.6,0,58
run_00889,token_layer_group,512,32,1,0.15,9,32,4,,5,96,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.8625,115343360,115343360,1.0,1.0,917504.0,3204710.4,0,65
run_00890,token_layer_group,1024,32,1,0.15,0,32,4,,5,192,4.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7927,230686720,230686720,1.0,1.0,1703936.0,5826150.4,0,111
run_00891,token_layer_group,1024,32,1,0.15,1,32,4,,5,192,4.7,5.7,6.7,3.0,1.0,1.0,0.0,2.1146,230686720,230686720,1.0,1.0,1703936,6356992.0,0,115
run_00892,token_layer_group,1024,32,1,0.15,2,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7115,230686720,230686720,1.0,1.0,1835008,5832704.0,0,111
run_00893,token_layer_group,1024,32,1,0.15,3,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.65,230686720,230686720,1.0,1.0,2621440.0,6389760.0,0,174
run_00894,token_layer_group,1024,32,1,0.15,4,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.4135,230686720,230686720,1.0,1.0,2097152,5963776.0,0,145
run_00895,token_layer_group,1024,32,1,0.15,5,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.4677,230686720,230686720,1.0,1.0,1441792.0,6330777.6,0,110
run_00896,token_layer_group,1024,32,1,0.15,6,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.3469,230686720,230686720,1.0,1.0,1703936.0,5813043.2,0,117
run_00897,token_layer_group,1024,32,1,0.15,7,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.5604,230686720,230686720,1.0,1.0,1835008,6160384.0,0,174
run_00898,token_layer_group,1024,32,1,0.15,8,32,4,,5,192,3.7,4.7,4.7,2.0,1.0,1.0,0.0,1.4781,230686720,230686720,1.0,1.0,2097152,5832704.0,0,137
run_00899,token_layer_group,1024,32,1,0.15,9,32,4,,5,192,3.7,5.7,5.7,3.0,1.0,1.0,0.0,1.7188,230686720,230686720,1.0,1.0,1703936.0,5695078.4,0,108
run_00900,token_layer_group,128,32,2,0.0,0,32,4,,5,24,4.075,5.7,6.7,3.0,1.0,1.0,0.0,1.825,28835840,28835840,1.0,2.0,524288,1310720,0,0
